Event	ID	Name			Wwise Object Path	Notes
	591600176	EvilCrawler_Move_03	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Move_03_62EBE413.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilCrawler\EvilCrawler\EvilCrawler_Move\EvilCrawler_Move_03		12619
	592455788	Adventuress_exertion_12	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Adventuress_exertion_12_624CD1F6.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Dialogue\Swing_Weapon_Dialogue_Hard\Adventuress_exertion_12		63238
	596945623	Adventuress_exertion_07	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Adventuress_exertion_07_00306090.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Dialogue\Swing_Weapon_Dialogue_Light\Adventuress_exertion_07		34938
	598636424	Player_Footstep_dirt_walk_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_walk_02_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_walk\Player_Footstep_dirt_walk_02		41620
	600642428	WAG_Ambient_Strings_1	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\WPA_Ambient_Strings_1_AF04F4F7.wem		\Interactive Music Hierarchy\Music\Music_Regions\Ambient\WAG_Ambient_Layers\WAG_Ambient_Strings_1		3863
	601886410	Adventuress_exertion_06	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Adventuress_exertion_06_EE1177A0.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Dialogue\Swing_Weapon_Dialogue_Hard\Adventuress_exertion_06		68916
	602505150	Dungeon_Strings_Tremolo	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Volcanic_Strings_Tremolo_AF04F4F7.wem		\Interactive Music Hierarchy\Music\Music_Regions\Dungeon\Dungeon_Layers\Dungeon_Strings_Tremolo		7333
	606020004	Destruction_Crystals	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Objects\BAS_Crystals_Destroy_B09E7828.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Crystals		11770
	616098569	Destroy_Wood_01	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Objects\BAS_Destroy_Wood_01_62EBE413.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Container\Destroy_Barrel\Destroy_Wood_01		16306
	616851024	PinkBall_Fire_03	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Cinematic\BAS_CIN_PinkBall_Fire_03_AA76BBDE.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Magic\Magic_Blast_Fired\Magic_Blast_Fired\PinkBall_Fire_03		170260
	621670486	Ambient_Lava	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Ambient\Ambient_Emitters\BAS_dungeonLava_001_E4A40A16_D7956725.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Lava		73666
	621816641	Destroy_Rock_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Objects\BAS_Destroy_Rock_02_62EBE413.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Rock\Destroy_Rock_02		15318
	624605826	BAS_Evil_Crawler_Death_Vox_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Death_Vox_02_62EBE413.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilCrawler\EvilCrawler\EvilCrawler_Die\BAS_Evil_Crawler_Death_Vox_02		21490
	625959245	Impact_SpitPlant_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_Hurt_02_AA76BBDE.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Sword_Surface_Type\Impact_Sword_EvilSpitPlant\Impact_SpitPlant_02		29098
	626177524	Woodlands_NightTime_Flutes_2	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Forest_NightTime_Flutes_1_073D3C57.wem		\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Night\Woodlands_Night_Layers\Woodlands_NightTime_Flutes_2		666
	632020663	windMillBlade_003	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Ambient\Ambient_Emitters\BAS_windMillBlade_003_97363956.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Windmill\Windmill_Swing\windMillBlade_003		25900
	633287397	EvilSpitPlant_BigPno	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\MFYG\3_BigPno_073D3C57.wem		\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\EvilSpitPlant_BigPno		2306
	635787326	EvilCrawler_Explode_01	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Explode_01_62EBE413.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilCrawler\EvilCrawler\EvilCrawler_Explode\EvilCrawler_Explode_01		24656
	644004411	EvilCrawler_Explode_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Explode_02_62EBE413.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilCrawler\EvilCrawler\EvilCrawler_Explode\EvilCrawler_Explode_02		23978
	649241323	Impact_Axe_Stone	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Weapons\BAS_imp_axe_stone_2_975D0F1B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Axe_Surface_Type\Impact_Axe_Stone\Impact_Axe_Stone		47524
	651734579	EvilSpitPlant_ImpactPlayer_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_ImpactPlayer_02_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\OnHit\EvilSpitPlant_ImpactPlayer_02		67662
	654673517	Player_Footstep_water_walk_04	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_water_walk_04_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Water\Player_Footstep_water_walk\Player_Footstep_water_walk_04		45296
	656229177	Impact_Crawler_01	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Hurt_01_AA76BBDE.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Sword_Surface_Type\Impact_Sword_EvilCrawler\Impact_Crawler_01		75950
	659300493	Adventuress_exertion_13	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Adventuress_exertion_13_1E17E012.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Dialogue\Swing_Weapon_Dialogue_Hard\Adventuress_exertion_13		102922
	660387120	waterdrop_06	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Ambient\Ambient_Emitters\BAS_WaterDrops_06_BFDA0C82.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Water_Waterfall\Waterfall_Close\Waterdrops\waterdrop_06		3015
	660944884	3_Tuba_Cave	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\MFYG\3_Tuba_Cave_073D3C57.wem		\Interactive Music Hierarchy\Music\Music_Regions\Village\Village_Layers\3_Tuba_Cave		14700
	661714509	Perc_Battle_Trumpets	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Trumpets_073D3C57.wem		\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\Perc_Battle_Trumpets		588
	662234789	Destroy_Wood	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Other\WAG_CrashWood_A4EBA808.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Container\Destroy_Wood		9489
	662500466	BAS_Evil_SpitPlant_Charge_01	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_Charge_01_62EBE413_1FD433A6.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilSpitPlant\EvilSpitPlant\EvilSpitPlant_Charge\BAS_Evil_SpitPlant_Charge_01		9288
	663196780	Player_Footstep_sand_run_04	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_sand_run_04_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Sand\Player_Footstep_sand_run\Player_Footstep_sand_run_04		27102
	663296838	Player_Footstep_dirt_run_05	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_run_05_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_run\Player_Footstep_dirt_run_05		23238
	663521142	BAS_Evil_SpitPlant_HurtImpact_03	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_HurtImpact_03_AD365894.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Axe_Surface_Type\Impact_Axe_EvilSpitPlant\BAS_Evil_SpitPlant_HurtImpact_03		65222
	670673669	Player_Footstep_stone_walk_04	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_stone_walk_04_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_walk\Player_Footstep_stone_walk_04		45296
	671025963	Adventuress_damaged_01	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Adventuress_damaged_01_30BA8855.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\OnHit_Dialogue\Adventuress_damaged_01		57718
	673472141	BAS_Evil_SpitPlant_Charge_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_Charge_02_62EBE413_1FD433A6.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilSpitPlant\EvilSpitPlant\EvilSpitPlant_Charge\BAS_Evil_SpitPlant_Charge_02		8638
	676619034	DLC_AMB_Heaven	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Ambient\Ambient_Background\BAS_AMB_Heaven_CF72251D.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\DLC\DLC_AMB_Heaven		263505
	681775821	Impact_Dagger_Grass	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Weapons\BAS_imp_dagger_grass_2_4404CE97.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Dagger_Surface_Type\Impact_Dagger_Grass\Impact_Dagger_Grass		51362
	684463112	Coin	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Objects\Coin_Spawn_3C88D1D0.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Props\Props\Coin		576064
	686770050	Player_Footstep_wood_walk_06	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_wood_walk_06_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_walk\Player_Footstep_wood_walk_06		17092
	687190676	Adventuress_exertion_05	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Adventuress_exertion_05_2E04AD7E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Dialogue\Swing_Weapon_Dialogue_Light\Adventuress_exertion_05		39840
	689034906	Wizard_Poof_Idle	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Wwizard\BAS_Wizard_Poof_03_214CC2CC.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\NPCs\QuestGivers\Wwizard Misc\Wizard_Poof_Idle		26739
	690249591	Ambient_Water_River	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Ambient\Ambient_Emitters\Water_RiverLoop_CF3C81C2.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Water_River		196352
	690754834	Player_Footstep_wood_run_06	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_wood_run_06_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_run\Player_Footstep_wood_run_06		18808
	696098400	Player_Footstep_stone_run_05	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_stone_run_05_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\Player_Footstep_stone_run_05		23238
	701770857	Destroy_Wood_03	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Objects\BAS_Destroy_Wood_03_62EBE413.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Container\Destroy_Barrel\Destroy_Wood_03		17695
	701812817	Player_Footstep_rubble_walk_03	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_rubble_walk_03_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Rubble\Player_Footstep_rubble_walk\Player_Footstep_rubble_walk_03		48038
	706707052	Adventuress_damaged_11	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Adventuress_damaged_11_AB2D23E3.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\OnHit_Dialogue\Adventuress_damaged_11		33324
	714356067	PinkBall_Fire_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Cinematic\BAS_CIN_PinkBall_Fire_02_AA76BBDE.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Magic\Magic_Blast_Fired\Magic_Blast_Fired\PinkBall_Fire_02		178328
	728853193	Destroy_Wood_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Objects\BAS_Destroy_Wood_02_62EBE413.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Container\Destroy_Barrel\Destroy_Wood_02		12436
	731548434	EvilHead_Staccato_Cello	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\MFYG\2_Staccato_Cello_073D3C57.wem		\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\EvilHead_Staccato_Cello		2270
	737856040	Pickup_Mushroom	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Objects\Pickups\BAS_Pickup_Mushroom_01_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Player_Pickup\Pickup_ItemType\Pickup_Mushroom		21536
	738144536	waterdrop_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Ambient\Ambient_Emitters\BAS_WaterDrops_02_71935D7A.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Water_Waterfall\Waterfall_Close\Waterdrops\waterdrop_02		2720
	745897563	EvilHead_Charge_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_Head_Charge_02_8AF9D0CF.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilHead\EvilHead\EvilHead_Attack_Charge\EvilHead_Charge_02		17120
	747629416	WAG_QucickStinger_Death	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Stingers\QucickStinger_Death_073D3C57.wem		\Interactive Music Hierarchy\Music\WAG_QucickStinger_Death\WAG_QucickStinger_Death		108044
	748354478	Heartbeat_Dub	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Heartbeat_Dub_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\HeartBeat\HeartBeat\HeartBeat_Dub\Heartbeat_Dub		1078
	748900340	PlayerHit_SpitShot	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Weapons\Impact_Bump_6E2AB976.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Sword_Surface_Type\Impact_Sword_Grass\Impact_Sword_Grass\PlayerHit_SpitShot		59966
	749927517	Perc_Battle_Cymbal	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Cymbal_073D3C57.wem		\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\Perc_Battle_Cymbal		448
	753863891	Dungeon_Strings_Choir_1	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Volcanic_Strings_Choir_1_073D3C57.wem		\Interactive Music Hierarchy\Other\Music_DungeonAndEnemies\DungeonAndEnemies\Dungeon_Strings_Choir_1		714
	754818586	Pickup_WeaponType_Pickaxe	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Objects\Pickups\BAS_Pickup_WeaponType_Pickaxe_01_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Player_Pickup\Pickup_WeaponType\Pickup_WeaponType_Pickaxe		61538
	754920644	Waterfall_High	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Ambient\Ambient_Emitters\Waterfall_Strong_1_02F4CBA0.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Water_Waterfall\Waterfall_Close\Waterfall_High		33259
	758852917	Crate_Destroy_06	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Objects\BAS_Crate_Destroy_06_62EBE413.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Container\Destroy_Crate\Crate_Destroy_06		15343
	758933006	Impact_Sword_Grass	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Weapons\BAS_imp_sword_grass_702DD30E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Sword_Surface_Type\Impact_Sword_Grass\Impact_Sword_Grass\Impact_Sword_Grass		69328
	763842277	Player_Footstep_sand_walk_05	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_sand_walk_05_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Sand\Player_Footstep_sand_walk\Player_Footstep_sand_walk_05		23448
	765205196	EvilSpitPlant_ImpactPlayer_01	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_ImpactPlayer_01_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\OnHit\EvilSpitPlant_ImpactPlayer_01		80000
	766973702	Player_Footstep_grass_walk_03	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_grass_walk_03_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Woodlands\Player_Footstep_Woodlands_walk\Player_Footstep_grass_walk_03		48038
	767754403	Pickup_CrystalShard	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Objects\Pickups\BAS_Pickup_Generic_05_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Player_Pickup\Pickup_ItemType\Pickup_CrystalShard		50272
	768452881	Adventuress_Death_03	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Adventuress_Death_03_1FB0973A.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Health\Death\Adventuress_Death_03		72748
	769521575	Player_Footstep_dirt_run_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_run_02_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_run\Player_Footstep_dirt_run_02		25424
	776655986	WAG_Ambient_Bass1	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\WPA_Ambient_Bass_3_AF04F4F7.wem		\Interactive Music Hierarchy\Music\Music_Regions\Ambient\WAG_Ambient_Layers\WAG_Ambient_Bass1		2792
	781460930	Amb_Shield_Core_Center	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Ambient\Ambient_Background\BAS_amb_shield_core_LP_03_0827AB57.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Cinematic\Core_Shields\Amb_Shield_Core_Center		31273
	782286748	Player_Footstep_water_walk_05	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_water_walk_05_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Water\Player_Footstep_water_walk\Player_Footstep_water_walk_05		47378
	782804215	Rune_Charge_End_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Wwizard\BAS_rune_charge_end_02_62EBE413.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Props\Props\Core\Rune_Charge_End\Rune_Charge_End_02		15837
	791272135	EvilCrawler_Eat_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_Crawler_Eat_02_62EBE413.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilCrawler\EvilCrawler\EvilCrawler_Eat\EvilCrawler_Eat_02		9715
	793060160	WAG_QucickStinger_Victory	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Stingers\QucickStinger_Victory_073D3C57.wem		\Interactive Music Hierarchy\Music\WAG_QucickStinger_Victory\WAG_QucickStinger_Victory		118168
	794996938	Woodlands_NightTime_TremoloStrings_1	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\Forest_NightTime_TremoloStrings_2_AF04F4F7.wem		\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Night\Woodlands_Night_Layers\Woodlands_NightTime_TremoloStrings_1		8551
	796603137	Adventuress_exertion_04	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Adventuress_exertion_04_429C6FFF.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Swing_Weapon_Dialogue\Swing_Weapon_Dialogue_Light\Adventuress_exertion_04		33358
	797654782	Player_Footstep_wood_run_03	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_wood_run_03_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_run\Player_Footstep_wood_run_03		14430
	798941566	Player_Footstep_stone_walk_01	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Footsteps\BAS_Player_Footstep_stone_walk_01_04DCADD1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_walk\Player_Footstep_stone_walk_01		47188
	799765973	DLC_ActivateKey_Failed	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Interface\BAS_DLC_ActivateKey_Fail_62EBE413.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Props\Props\DLC_Key\DLC_ActivateKey_Failed		7643
	803103411	Impact_PickAxe_Barrel	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Character\Impact\BAS_Impact_PickAxe_SurfaceType_Barrel_AA76BBDE.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_PickAxe_Surface_Type\Impact_PickAxe_Barrel\Impact_PickAxe_Barrel		38930
	803648538	Impact_CrystalShard_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Objects\Pickups\BAS_Pickup_Crystals_02_AA76BBDE.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Melee\Impact_Weapon_Type\Impact_Sword_Surface_Type\Impact_CrystalShard\Impact_CrystalShard_02		73306
	804366245	1_Clarinet_Rhythmic	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Music\MFYG\1_Clarinet_Rhythmic_073D3C57.wem		\Interactive Music Hierarchy\Music\Music_Regions\Woodlands_Day\Woodlands_Day_Layers\1_Clarinet_Rhythmic		8401
	808800733	EvilSpitPlant_ImpactPlayer_02	D:\work\TheKingOfTerrors\SoundWwiseProj\.cache\Windows\SFX\Creatures\BAS_Evil_SpitPlant_ImpactPlayer_02_62EBE413.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Enemies_EvilSpitPlant\EvilSpitPlant\EvilSpitPlant_Bullet_Impact\EvilSpitPlant_ImpactPlayer_02		6974
